path	disposition	basis	rationale	evidence
src/tasks/task-registry.maintenance.ts	KEEP	prior-exact-overlay; base=4b6c7f6ea56aff88e92421ba7c1a6c0ae3856906; source=793f9b2ff5d46af43c530e0f0cee8a1f4a344d10; frozen=4b6c7f6ea56aff88e92421ba7c1a6c0ae3856906; candidate=793f9b2ff5d46af43c530e0f0cee8a1f4a344d10	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/tasks/task-registry.test.ts	KEEP	current-only-reviewed; accepted: Test contract-only heartbeat typing, current maintenance owners, and mirrored continuation terminalization by run ID. | frozen: Use heartbeat runtime types, older maintenance names, and omit mirrored continuation coverage.	The accepted continuation registry coverage includes frozen bounded-cleanup behavior.	source/candidate 95755eb35773; frozen f0cfeae8018c; finalizeTaskRecordByRunId tests
src/test-utils/repo-files.test.ts	KEEP	prior-exact-overlay; base=aa18c35cf59b47d638c10ef3862cd8de8b532dc0; source=8777a08fb569a917d1eacb374a19d69da671637b; frozen=aa18c35cf59b47d638c10ef3862cd8de8b532dc0; candidate=8777a08fb569a917d1eacb374a19d69da671637b	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/tui/components/tool-execution.ts	KEEP	prior-exact-overlay; base=7e4493b63416a410483ebe6fbfd6eb305c5cce41; source=a65e62c6118b1548f54761026dd3a8ef454180e8; frozen=7e4493b63416a410483ebe6fbfd6eb305c5cce41; candidate=a65e62c6118b1548f54761026dd3a8ef454180e8	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/tui/tui-event-handlers.ts	KEEP	prior-exact-overlay; base=b0f1d05af2890446cd4d7dfc16a25ee8622fa69a; source=86a5a4bde21fccd376c14debce3b2e08504673bc; frozen=b0f1d05af2890446cd4d7dfc16a25ee8622fa69a; candidate=86a5a4bde21fccd376c14debce3b2e08504673bc	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
test/e2e/qa-lab/runtime/telegram-command-menu-gateway.e2e.test.ts	KEEP	prior-exact-overlay; base=746a191dc38bd5daf80dc6592a839d8f19839e66; source=3228b2c4bc9163355ca23711206bac60114bf153; frozen=746a191dc38bd5daf80dc6592a839d8f19839e66; candidate=3228b2c4bc9163355ca23711206bac60114bf153	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
test/e2e/qa-lab/runtime/telegram-model-picker-prepared-gateway.e2e.test.ts	KEEP	prior-exact-overlay; base=2427d00b1c8c00a9d5d68ca967290db1f153dafb; source=17af2e594b1c68439a9f19546ee556f31aa637e6; frozen=2427d00b1c8c00a9d5d68ca967290db1f153dafb; candidate=17af2e594b1c68439a9f19546ee556f31aa637e6	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/discord-group-codex-message-tool.md	KEEP	prior-exact-overlay; base=f0eed0e61210dff2b5ea6e79298cdccecbc67c42; source=54b5104656fadb6faf5d531bb687a2ed8900beb2; frozen=f0eed0e61210dff2b5ea6e79298cdccecbc67c42; candidate=54b5104656fadb6faf5d531bb687a2ed8900beb2	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/telegram-direct-codex-message-tool.md	KEEP	prior-exact-overlay; base=48452daf3a5cd78605336d724d72278ef24602ed; source=7a22cb981075df33e5cdc023ecf92da2397b8a83; frozen=48452daf3a5cd78605336d724d72278ef24602ed; candidate=7a22cb981075df33e5cdc023ecf92da2397b8a83	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/telegram-heartbeat-codex-tool.md	KEEP	prior-exact-overlay; base=453543ba5649bce050ed2b51b7bf97b2499fe7a4; source=5e814034e51ff03663fc2d6ed7f3cb636b3adceb; frozen=453543ba5649bce050ed2b51b7bf97b2499fe7a4; candidate=5e814034e51ff03663fc2d6ed7f3cb636b3adceb	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
test/helpers/agents/prompt-composition-scenarios.ts	KEEP	prior-exact-overlay; base=cca65b4546fdd092835ad563bb4dc6d5085b2ba4; source=d6dd74c11be42361e1a5d7594250b6ce8f0d90be; frozen=cca65b4546fdd092835ad563bb4dc6d5085b2ba4; candidate=d6dd74c11be42361e1a5d7594250b6ce8f0d90be	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
test/scripts/audit-seams.test.ts	KEEP	prior-exact-overlay; base=8dcd31e61afae5681f967df5bd80fef639fff714; source=0cc6152ced3048d58cd528b4d895e019139dcc5e; frozen=8dcd31e61afae5681f967df5bd80fef639fff714; candidate=0cc6152ced3048d58cd528b4d895e019139dcc5e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
test/scripts/check-export-name-collisions.test.ts	KEEP	prior-exact-overlay; base=e273ccbda95b6b3c17059deeb72f4c7eef4478cd; source=330b50621a0ae04faa0e1accc9cc6c063d86f866; frozen=e273ccbda95b6b3c17059deeb72f4c7eef4478cd; candidate=330b50621a0ae04faa0e1accc9cc6c063d86f866	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
test/scripts/check-wrapper-shadowing.test.ts	KEEP	prior-exact-overlay; base=956e4e2a36eaf1fe719efd9eda01aad9847f6792; source=e56bf702a2bb2ceb4587c8cd97767175277b5a7b; frozen=956e4e2a36eaf1fe719efd9eda01aad9847f6792; candidate=e56bf702a2bb2ceb4587c8cd97767175277b5a7b	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
test/scripts/ensure-playwright-chromium.test.ts	KEEP	prior-exact-overlay; base=36f941447d6bad508b56091d3d4dc83fc034e972; source=34a56922d2583a54e26415fa40d09d30f51a8af1; frozen=36f941447d6bad508b56091d3d4dc83fc034e972; candidate=34a56922d2583a54e26415fa40d09d30f51a8af1	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
test/scripts/full-release-validation-at-sha.test.ts	KEEP	prior-exact-overlay; base=1f3e84ba6d95c662aaec8b234be8f953e26ade3c; source=f91ea4416f05b3d2103610cdcdaa423d02e78b0a; frozen=1f3e84ba6d95c662aaec8b234be8f953e26ade3c; candidate=f91ea4416f05b3d2103610cdcdaa423d02e78b0a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
test/scripts/kitchen-sink-rpc-walk.test.ts	KEEP	prior-exact-overlay; base=7563ac4c889636395a03beb76f369fefa27d5801; source=c8809b63207f8aadbc0d9c145d014a63bd95e12a; frozen=7563ac4c889636395a03beb76f369fefa27d5801; candidate=c8809b63207f8aadbc0d9c145d014a63bd95e12a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
test/scripts/plugin-sdk-surface-report.test.ts	KEEP	prior-exact-overlay; base=356db529e7af79b608fdc9171a640e9775d14a26; source=6c2b27cf57f1de62aa39d1b4e08cf9b2acfb48d7; frozen=356db529e7af79b608fdc9171a640e9775d14a26; candidate=6c2b27cf57f1de62aa39d1b4e08cf9b2acfb48d7	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
test/vitest-scoped-config.test.ts	KEEP	prior-exact-overlay; base=c6568b0c90341ae2f60f9beaa65d577e2d6ba919; source=bdd6872d5deff16f26421b5a3bb595ee2daa6154; frozen=c6568b0c90341ae2f60f9beaa65d577e2d6ba919; candidate=bdd6872d5deff16f26421b5a3bb595ee2daa6154	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
test/vitest/vitest.extension-active-memory.config.ts	KEEP	prior-exact-overlay; base=32bcc525fa20014da505ae5797de389a7681d64b; source=1cde3c16c74b3144df259dbd393df6e5ab822fb0; frozen=32bcc525fa20014da505ae5797de389a7681d64b; candidate=1cde3c16c74b3144df259dbd393df6e5ab822fb0	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
test/vitest/vitest.test-shards.mjs	KEEP	prior-exact-overlay; base=adfb7989f06bb571ad7f0c5b21b7723c0fe1e985; source=6b68e1fdb57e88166fe21b74be97a75ccd5aa5d5; frozen=adfb7989f06bb571ad7f0c5b21b7723c0fe1e985; candidate=6b68e1fdb57e88166fe21b74be97a75ccd5aa5d5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
test/vitest/vitest.unit-fast-paths.mjs	KEEP	prior-exact-overlay; base=b1769803d73b9cbf5c63afcde1a58aa155d08e50; source=65538784f17b8da689ee7d25129c9933e1020f2c; frozen=b1769803d73b9cbf5c63afcde1a58aa155d08e50; candidate=65538784f17b8da689ee7d25129c9933e1020f2c	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
ui/src/components/form-controls.browser.test.ts	KEEP	current-only-reviewed; accepted: Launch Chromium through launchChromiumTestContext for shared-host isolation and process-tree cleanup. | frozen: Launch and close one Browser directly.	The accepted lifecycle helper is stronger and retains responsive form assertions.	source/candidate 887f013b7dd0; frozen 2e3747501713; form-control browser tests
ui/src/pages/chat/components/chat-task-suggestions.ts	KEEP	prior-exact-overlay; base=5b383392e95c65db0d99f7c9a0a6fd20982ec28a; source=f7a2ddaffaeb32dc5c58d5477a18fe5a2620eabb; frozen=5b383392e95c65db0d99f7c9a0a6fd20982ec28a; candidate=f7a2ddaffaeb32dc5c58d5477a18fe5a2620eabb	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
ui/src/pages/sessions/view.browser.test.ts	KEEP	current-only-reviewed; accepted: Use launchChromiumTestContext for isolated Chromium lifecycle and teardown. | frozen: Launch and close Chromium directly.	The accepted shared-host fixture preserves frozen visual-hierarchy assertions.	source/candidate 26dd4779ee71; frozen 2c0c4de7d345; Sessions responsive browser tests
ui/src/styles/chat-file-link-presentation.browser.test.ts	KEEP	prior-exact-overlay; base=315f3d587e1fcf626cd023f6191c0e91fa777c8a; source=fde5a66d58911a3f8bd07d187e0c87430b052e4e; frozen=315f3d587e1fcf626cd023f6191c0e91fa777c8a; candidate=fde5a66d58911a3f8bd07d187e0c87430b052e4e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=15
ui/src/styles/chat-github-link-presentation.browser.test.ts	KEEP	prior-exact-overlay; base=5c419a7f50614ed96c0595a88d909099edca9ab5; source=3151b36b9367d7074e958c081b74cde4a9fbe444; frozen=5c419a7f50614ed96c0595a88d909099edca9ab5; candidate=3151b36b9367d7074e958c081b74cde4a9fbe444	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=13
ui/src/styles/corner-shape.browser.test.ts	KEEP	prior-exact-overlay; base=100ffbe1d39f67ed14b5a62ed892e251218bc7f3; source=26763704449d3d5af246918d096ca5a1dc252669; frozen=100ffbe1d39f67ed14b5a62ed892e251218bc7f3; candidate=26763704449d3d5af246918d096ca5a1dc252669	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=17
ui/src/styles/cursor-policy.browser.test.ts	KEEP	prior-reviewed-new; category=disjoint-semantic-union	Retain the accepted HTTP server/setup/cleanup and every current upstream CSS entry, including sidebar-update-card.css; the new upstream line and accepted fixture transport are disjoint hunks.	The accepted test serves the cursor fixture over loopback HTTP so Chromium standalone-app mode is exercised through a supported origin. | upstream: Current upstream adds sidebar-update-card.css to the CSS corpus checked for semantic cursors. | interleave=no | preservation=full | proof=ui owner passed view.browser plus cursor-policy.browser, 7/7 at exact candidate
